0,0.32422678572866614
1,-3.9964436863430723
2,19.089109976188713
3,-47.245703284420294
4,67.60164130338767
5,-58.810465214102265
6,32.586105134667775
7,-13.501348024061466
8,6.05891737698414
9,-2.993461921106767
10,1.0664295123592302
